$ mtl, no adv
Epoch 0 imdb 4.06 0.53 0.9900 sem 10.80 0.11 0.3596 time 28.03
Epoch 31 imdb 0.20 0.93 0.8700 sem 0.83 0.77 0.7354 time 28.29
Epoch 32 imdb 0.19 0.93 0.8500 sem 0.83 0.77 0.7409 time 28.19
Epoch 33 imdb 0.18 0.94 0.9900 sem 0.81 0.78 0.7350 time 28.21
Epoch 34 imdb 0.18 0.94 0.8600 sem 0.78 0.79 0.7413 time 28.17
Epoch 35 imdb 0.17 0.94 0.8300 sem 0.77 0.79 0.7376 time 28.26
Epoch 36 imdb 0.16 0.94 0.7700 sem 0.76 0.79 0.7379 time 27.82
Epoch 37 imdb 0.16 0.94 0.8400 sem 0.74 0.80 0.7427 time 27.74
Epoch 38 imdb 0.16 0.94 0.8400 sem 0.72 0.81 0.7427 time 27.67
Epoch 39 imdb 0.15 0.95 0.9300 sem 0.71 0.81 0.7490 time 27.86
Epoch 40 imdb 0.14 0.95 0.8700 sem 0.70 0.81 0.7471 time 28.11
Epoch 41 imdb 0.14 0.95 0.8400 sem 0.68 0.82 0.7541 time 28.04
Epoch 42 imdb 0.14 0.95 0.7400 sem 0.66 0.82 0.7552 time 28.47
Epoch 43 imdb 0.13 0.95 0.8500 sem 0.64 0.83 0.7497 time 28.45
Epoch 44 imdb 0.13 0.95 0.8800 sem 0.63 0.84 0.7545 time 27.91
Epoch 45 imdb 0.12 0.96 0.8100 sem 0.62 0.84 0.7541 time 28.05
Epoch 46 imdb 0.12 0.96 0.8200 sem 0.62 0.84 0.7534 time 27.79
Epoch 47 imdb 0.12 0.96 0.8500 sem 0.59 0.85 0.7604 time 28.12
Epoch 48 imdb 0.11 0.96 0.8200 sem 0.58 0.85 0.7575 time 28.35
Epoch 49 imdb 0.11 0.96 0.8500 sem 0.57 0.86 0.7622 time 28.48
Epoch 50 imdb 0.11 0.96 0.8200 sem 0.56 0.86 0.7659 time 28.73
Epoch 51 imdb 0.10 0.96 0.8500 sem 0.56 0.86 0.7622 time 28.20
Epoch 52 imdb 0.10 0.96 0.8900 sem 0.54 0.87 0.7641 time 28.42
Epoch 53 imdb 0.10 0.96 0.9000 sem 0.52 0.87 0.7593 time 28.36
Epoch 54 imdb 0.09 0.97 0.8100 sem 0.50 0.88 0.7622 time 28.03
Epoch 55 imdb 0.10 0.97 0.9200 sem 0.51 0.88 0.7703 time 28.12
Epoch 56 imdb 0.09 0.97 0.8600 sem 0.48 0.88 0.7692 time 28.34
Epoch 57 imdb 0.09 0.97 0.7800 sem 0.48 0.89 0.7663 time 27.59
Epoch 58 imdb 0.09 0.97 0.8700 sem 0.48 0.88 0.7700 time 28.42
Epoch 59 imdb 0.08 0.97 0.8700 sem 0.47 0.89 0.7703 time 28.05
Epoch 60 imdb 0.08 0.97 0.9200 sem 0.46 0.89 0.7714 time 28.08
Epoch 61 imdb 0.08 0.97 0.8100 sem 0.45 0.89 0.7674 time 28.79
Epoch 62 imdb 0.08 0.97 0.8600 sem 0.44 0.90 0.7711 time 28.51
Epoch 63 imdb 0.08 0.97 0.7900 sem 0.42 0.91 0.7707 time 28.48
Epoch 64 imdb 0.07 0.97 0.9000 sem 0.43 0.90 0.7740 time 28.40
Epoch 65 imdb 0.07 0.98 0.8900 sem 0.40 0.91 0.7751 time 28.17
Epoch 66 imdb 0.07 0.97 0.7600 sem 0.41 0.91 0.7718 time 28.34
Epoch 67 imdb 0.07 0.98 0.9500 sem 0.40 0.91 0.7700 time 28.32
Epoch 68 imdb 0.07 0.98 0.8700 sem 0.39 0.92 0.7681 time 28.15
Epoch 69 imdb 0.07 0.98 0.8100 sem 0.39 0.92 0.7659 time 28.40
Epoch 70 imdb 0.06 0.98 0.8100 sem 0.37 0.92 0.7644 time 28.34
Epoch 71 imdb 0.06 0.98 0.8300 sem 0.36 0.93 0.7626 time 28.01
Epoch 72 imdb 0.07 0.98 0.8700 sem 0.37 0.92 0.7648 time 27.62
Epoch 73 imdb 0.07 0.98 0.8300 sem 0.36 0.92 0.7703 time 28.22
Epoch 74 imdb 0.06 0.98 0.7400 sem 0.35 0.93 0.7659 time 28.30
Epoch 75 imdb 0.06 0.98 0.8800 sem 0.35 0.93 0.7681 time 28.73
Epoch 76 imdb 0.06 0.98 0.9000 sem 0.34 0.93 0.7656 time 28.09
Epoch 77 imdb 0.06 0.98 0.8800 sem 0.33 0.93 0.7703 time 28.29
Epoch 78 imdb 0.06 0.98 0.8500 sem 0.32 0.93 0.7648 time 28.43
Epoch 79 imdb 0.05 0.98 0.8400 sem 0.32 0.94 0.7670 time 28.15
Epoch 80 imdb 0.06 0.98 0.9100 sem 0.32 0.94 0.7703 time 27.94
Epoch 81 imdb 0.06 0.98 0.8300 sem 0.31 0.94 0.7722 time 28.04
Epoch 82 imdb 0.06 0.98 0.8300 sem 0.31 0.94 0.7656 time 28.33
Epoch 83 imdb 0.05 0.98 0.8900 sem 0.31 0.94 0.7711 time 27.97
Epoch 84 imdb 0.05 0.98 0.7800 sem 0.30 0.94 0.7718 time 28.19
Epoch 85 imdb 0.05 0.98 0.8500 sem 0.29 0.95 0.7740 time 28.33
Epoch 86 imdb 0.05 0.98 0.7800 sem 0.29 0.95 0.7711 time 28.25
Epoch 87 imdb 0.05 0.98 0.7300 sem 0.27 0.95 0.7700 time 28.24
Epoch 88 imdb 0.05 0.98 0.8500 sem 0.28 0.95 0.7674 time 28.44
Epoch 89 imdb 0.05 0.98 0.7600 sem 0.27 0.95 0.7714 time 28.05
Epoch 90 imdb 0.05 0.98 0.7600 sem 0.28 0.95 0.7700 time 28.00
Epoch 91 imdb 0.05 0.98 0.8900 sem 0.26 0.95 0.7707 time 28.06
Epoch 92 imdb 0.05 0.98 0.8600 sem 0.27 0.95 0.7718 time 28.28
Epoch 93 imdb 0.05 0.98 0.8700 sem 0.25 0.96 0.7744 time 28.34
Epoch 94 imdb 0.04 0.99 0.7000 sem 0.25 0.96 0.7744 time 28.19
Epoch 95 imdb 0.04 0.99 0.7900 sem 0.26 0.95 0.7744 time 28.36
Epoch 96 imdb 0.05 0.98 0.7300 sem 0.25 0.96 0.7736 time 27.85
Epoch 97 imdb 0.05 0.98 0.7600 sem 0.24 0.96 0.7648 time 28.19
Epoch 98 imdb 0.04 0.99 0.7800 sem 0.24 0.96 0.7689 time 28.13
Epoch 99 imdb 0.04 0.99 0.8600 sem 0.24 0.96 0.7696 time 27.87
Epoch 100 imdb 0.05 0.98 0.8300 sem 0.24 0.96 0.7685 time 27.91
Epoch 101 imdb 0.04 0.99 0.8800 sem 0.23 0.96 0.7667 time 28.48
Epoch 102 imdb 0.04 0.99 0.8500 sem 0.23 0.96 0.7674 time 28.42
Epoch 103 imdb 0.04 0.99 0.8700 sem 0.23 0.96 0.7692 time 28.00
Epoch 104 imdb 0.04 0.99 0.8500 sem 0.22 0.96 0.7711 time 28.43
Epoch 105 imdb 0.04 0.99 0.8600 sem 0.22 0.96 0.7722 time 28.38
Epoch 106 imdb 0.05 0.99 0.8200 sem 0.22 0.96 0.7696 time 28.77
Epoch 107 imdb 0.04 0.99 0.9200 sem 0.22 0.96 0.7648 time 28.52
Epoch 108 imdb 0.04 0.99 0.9000 sem 0.22 0.96 0.7648 time 28.45
Epoch 109 imdb 0.04 0.99 0.8300 sem 0.21 0.97 0.7725 time 28.31
Epoch 110 imdb 0.04 0.99 0.9000 sem 0.21 0.97 0.7700 time 28.22
Epoch 111 imdb 0.04 0.99 0.7900 sem 0.20 0.97 0.7659 time 28.37
Epoch 112 imdb 0.04 0.99 0.8600 sem 0.20 0.97 0.7681 time 28.10
Epoch 113 imdb 0.04 0.99 0.7900 sem 0.20 0.97 0.7670 time 28.08
Epoch 114 imdb 0.04 0.99 0.7400 sem 0.20 0.97 0.7659 time 28.29
Epoch 115 imdb 0.03 0.99 0.8400 sem 0.20 0.97 0.7685 time 28.51
Epoch 116 imdb 0.04 0.99 0.8200 sem 0.19 0.97 0.7667 time 28.09
Epoch 117 imdb 0.03 0.99 0.8600 sem 0.19 0.97 0.7644 time 28.19
Epoch 118 imdb 0.03 0.99 0.8700 sem 0.19 0.97 0.7685 time 27.86
Epoch 119 imdb 0.03 0.99 0.6300 sem 0.19 0.97 0.7714 time 27.95
Epoch 120 imdb 0.04 0.99 0.8600 sem 0.18 0.97 0.7652 time 28.19
Epoch 121 imdb 0.03 0.99 0.8200 sem 0.19 0.97 0.7685 time 28.10
Epoch 122 imdb 0.04 0.99 0.7300 sem 0.19 0.97 0.7707 time 28.19
Epoch 123 imdb 0.03 0.99 0.7800 sem 0.19 0.97 0.7725 time 28.17
Epoch 124 imdb 0.03 0.99 0.8200 sem 0.19 0.97 0.7733 time 28.00
Epoch 125 imdb 0.03 0.99 0.7900 sem 0.17 0.98 0.7689 time 28.18
Epoch 126 imdb 0.03 0.99 0.8400 sem 0.17 0.97 0.7740 time 28.47
Epoch 127 imdb 0.03 0.99 0.8100 sem 0.17 0.97 0.7659 time 28.42
Epoch 128 imdb 0.03 0.99 0.8400 sem 0.17 0.97 0.7692 time 27.86
Epoch 129 imdb 0.04 0.99 0.8400 sem 0.17 0.98 0.7722 time 28.22
Epoch 130 imdb 0.03 0.99 0.8300 sem 0.18 0.97 0.7685 time 28.09
Epoch 131 imdb 0.03 0.99 0.8500 sem 0.17 0.98 0.7736 time 28.38
Epoch 132 imdb 0.04 0.99 0.7900 sem 0.16 0.98 0.7714 time 27.89
Epoch 133 imdb 0.04 0.99 0.8700 sem 0.17 0.97 0.7740 time 28.39
Epoch 134 imdb 0.03 0.99 0.8600 sem 0.16 0.98 0.7740 time 28.51
Epoch 135 imdb 0.03 0.99 0.9100 sem 0.16 0.98 0.7685 time 28.45
Epoch 136 imdb 0.03 0.99 0.8600 sem 0.16 0.98 0.7685 time 27.74
Epoch 137 imdb 0.03 0.99 0.9300 sem 0.16 0.97 0.7707 time 28.62
Epoch 138 imdb 0.03 0.99 0.8400 sem 0.16 0.97 0.7751 time 28.15
Epoch 139 imdb 0.03 0.99 0.7600 sem 0.15 0.98 0.7740 time 28.21
Epoch 140 imdb 0.03 0.99 0.8700 sem 0.16 0.98 0.7725 time 27.95
Epoch 141 imdb 0.03 0.99 0.8600 sem 0.15 0.98 0.7707 time 28.56
Epoch 142 imdb 0.03 0.99 0.8600 sem 0.14 0.98 0.7633 time 28.62
Epoch 143 imdb 0.03 0.99 0.8400 sem 0.15 0.98 0.7681 time 27.84
Epoch 144 imdb 0.03 0.99 0.8500 sem 0.15 0.98 0.7703 time 28.25
Epoch 145 imdb 0.03 0.99 0.9100 sem 0.15 0.98 0.7736 time 28.51
Epoch 146 imdb 0.03 0.99 0.9200 sem 0.15 0.98 0.7685 time 28.55
Epoch 147 imdb 0.03 0.99 0.8100 sem 0.15 0.98 0.7689 time 28.14
Epoch 148 imdb 0.03 0.99 0.8500 sem 0.14 0.98 0.7736 time 27.89
Epoch 149 imdb 0.03 0.99 0.7600 sem 0.14 0.98 0.7725 time 28.49
Epoch 150 imdb 0.03 0.99 0.7900 sem 0.15 0.98 0.7700 time 27.92
Epoch 151 imdb 0.03 0.99 0.8900 sem 0.14 0.98 0.7703 time 28.25
Epoch 152 imdb 0.03 0.99 0.8700 sem 0.13 0.98 0.7648 time 28.38
Epoch 153 imdb 0.03 0.99 0.8600 sem 0.13 0.98 0.7659 time 28.35
Epoch 154 imdb 0.02 0.99 0.8700 sem 0.14 0.98 0.7707 time 28.46
Epoch 155 imdb 0.03 0.99 0.8300 sem 0.13 0.98 0.7711 time 28.09
Epoch 156 imdb 0.03 0.99 0.8500 sem 0.13 0.98 0.7685 time 28.26
Epoch 157 imdb 0.03 0.99 0.8800 sem 0.13 0.98 0.7670 time 28.07
Epoch 158 imdb 0.03 0.99 0.8600 sem 0.13 0.98 0.7707 time 27.99
Epoch 159 imdb 0.03 0.99 0.8000 sem 0.14 0.98 0.7685 time 28.14
Epoch 160 imdb 0.03 0.99 0.8200 sem 0.13 0.98 0.7659 time 28.21
Epoch 161 imdb 0.03 0.99 0.8300 sem 0.13 0.98 0.7663 time 28.33
Epoch 162 imdb 0.03 0.99 0.7900 sem 0.12 0.99 0.7663 time 28.21
Epoch 163 imdb 0.03 0.99 0.9300 sem 0.12 0.99 0.7696 time 28.03
Epoch 164 imdb 0.03 0.99 0.8500 sem 0.13 0.98 0.7711 time 28.19
Epoch 165 imdb 0.02 0.99 0.8600 sem 0.12 0.98 0.7692 time 28.30
Epoch 166 imdb 0.02 0.99 0.8300 sem 0.13 0.98 0.7611 time 28.06
Epoch 167 imdb 0.02 0.99 0.8500 sem 0.12 0.98 0.7667 time 28.40
Epoch 168 imdb 0.02 0.99 0.9000 sem 0.12 0.98 0.7648 time 27.97
Epoch 169 imdb 0.03 0.99 0.8500 sem 0.12 0.98 0.7619 time 28.24
Epoch 170 imdb 0.02 0.99 0.9000 sem 0.12 0.99 0.7678 time 28.12
Epoch 171 imdb 0.02 0.99 0.8100 sem 0.12 0.99 0.7652 time 28.37
Epoch 172 imdb 0.02 0.99 0.8000 sem 0.12 0.98 0.7656 time 28.26
Epoch 173 imdb 0.02 0.99 0.8800 sem 0.11 0.99 0.7692 time 28.12
Epoch 174 imdb 0.03 0.99 0.8500 sem 0.12 0.99 0.7681 time 29.81
Epoch 175 imdb 0.03 0.99 0.7900 sem 0.12 0.98 0.7652 time 31.07
Epoch 176 imdb 0.02 0.99 0.8600 sem 0.12 0.98 0.7692 time 30.86
Epoch 177 imdb 0.03 0.99 0.9100 sem 0.11 0.99 0.7674 time 30.49
Epoch 178 imdb 0.02 0.99 0.8800 sem 0.12 0.98 0.7740 time 31.17
Epoch 179 imdb 0.02 0.99 0.8600 sem 0.11 0.99 0.7718 time 31.18
Epoch 180 imdb 0.02 0.99 0.8400 sem 0.11 0.99 0.7711 time 31.36
Epoch 181 imdb 0.03 0.99 0.8400 sem 0.11 0.99 0.7678 time 31.40
Epoch 182 imdb 0.03 0.99 0.9100 sem 0.11 0.99 0.7714 time 31.09
Epoch 183 imdb 0.02 0.99 0.8400 sem 0.11 0.99 0.7700 time 30.63
Epoch 184 imdb 0.03 0.99 0.8900 sem 0.11 0.99 0.7648 time 30.97
Epoch 185 imdb 0.03 0.99 0.7600 sem 0.10 0.99 0.7685 time 31.04
Epoch 186 imdb 0.02 0.99 0.8200 sem 0.11 0.98 0.7659 time 30.69
Epoch 187 imdb 0.03 0.99 0.8200 sem 0.10 0.99 0.7622 time 30.95
Epoch 188 imdb 0.03 0.99 0.8300 sem 0.11 0.99 0.7633 time 30.53
Epoch 189 imdb 0.02 0.99 0.8000 sem 0.11 0.99 0.7641 time 30.65
Epoch 190 imdb 0.02 0.99 0.8300 sem 0.11 0.99 0.7630 time 30.50
Epoch 191 imdb 0.03 0.99 0.7400 sem 0.10 0.99 0.7633 time 30.53
Epoch 192 imdb 0.02 0.99 0.8700 sem 0.10 0.99 0.7641 time 30.76
Epoch 193 imdb 0.02 0.99 0.8200 sem 0.11 0.98 0.7674 time 31.36
Epoch 194 imdb 0.02 0.99 0.8900 sem 0.10 0.99 0.7652 time 30.93
Epoch 195 imdb 0.02 1.00 0.8800 sem 0.10 0.99 0.7637 time 30.56
Epoch 196 imdb 0.02 1.00 0.8200 sem 0.10 0.99 0.7626 time 30.73
Epoch 197 imdb 0.02 0.99 0.8900 sem 0.10 0.99 0.7656 time 31.33
Epoch 198 imdb 0.02 0.99 0.8200 sem 0.10 0.99 0.7633 time 30.83
Epoch 199 imdb 0.02 0.99 0.8700 sem 0.10 0.99 0.7626 time 30.04
Done training, best_step: 21780, best_acc: 0.7751
duration: 1.59 hours


<<< (2*9+1)-WAY EVALUATION (USING DIRECTIONALITY)>>>:

Confusion matrix:
        C-E1 C-E2 C-W1 C-W2 C-C1 C-C2 E-D1 E-O1 E-O2 I-A1 I-A2 M-C1 M-C2 M-T1 M-T2 P-P1 P-P2  _O_ *ED2 <-- classified as
      +-----------------------------------------------------------------------------------------------+ -SUM- skip ACTUAL
 C-E1 | 123    2    1    0    0    0    0    0    2    0    0    0    0    1    0    0    2   12    0 |  143    0  143
 C-E2 |   2  179    0    0    0    0    0    3    0    0    0    0    0    0    0    4    0   13    0 |  201    0  201
 C-W1 |   0    0  135   10    5    0    2    1    2    1    2    2    2    1    0    1    1   20    0 |  185    0  185
 C-W2 |   0    0    3  112    0    2    0    1    0    0    8    0    2    1    1    0    2   21    0 |  153    0  153
 C-C1 |   0    0    2    0  138    1   10    2    0    0    0    0    0    1    0    0    2   25    0 |  181    0  181
 C-C2 |   0    0    1    2    1   31    0    0    0    0    0    0    1    0    0    0    0    3    0 |   39    0   39
 E-D1 |   0    0    0    3    7    0  262    5    1    0    2    1    0    1    0    0    1   24    1 |  308    0  308
 E-O1 |   0    6    0    0    1    0    1  188    0    0    1    2    0    0    1    3    2   23    0 |  228    0  228
 E-O2 |   0    0    0    0    0    2    0    0   38    0    0    0    0    0    0    0    0    3    0 |   43    0   43
 I-A1 |   0    0    1    0    0    0    0    0    0   11    0    0    0    0    0    1    0    2    0 |   15    0   15
 I-A2 |   0    0    1    6    0    0    0    1    2    0   96    0    0    0    0    0   11   19    0 |  136    0  136
 M-C1 |   0    0    2    0    0    0    0    0    0    0    0   19    0    0    0    0    0    9    0 |   30    0   30
 M-C2 |   0    0    4    4    0    0    0    0    0    0    0    1  184    1    0    0    1   30    0 |  225    0  225
 M-T1 |   1    0    1    6    0    2    1    1    0    0    2    0    1  190    4    1    2   31    0 |  243    0  243
 M-T2 |   0    0    0    0    0    0    0    0    0    0    0    1    0    1   42    0    0   13    0 |   57    0   57
 P-P1 |   0    3    0    0    0    0    0    2    0    8    0    0    1    1    0   92    0   11    0 |  118    0  118
 P-P2 |   0    0    0    3    0    0    1    0    0    1    8    1    1    1    0    1   85   14    0 |  116    0  116
  _O_ |   8    4   11    4    1    1   14    7    2    1   15    5    9   11    3    5   14  181    0 |  296    0  296
      +-----------------------------------------------------------------------------------------------+
 -SUM-  134  194  162  150  153   39  291  211   47   22  134   32  201  210   51  108  123  454    1   2717    0 2717

Coverage = 2717/2717 = 100.00%
Accuracy (calculated for the above confusion matrix) = 2106/2717 = 77.51%
Accuracy (considering all skipped examples as Wrong) = 2106/2717 = 77.51%
Accuracy (considering all skipped examples as Other) = 2106/2717 = 77.51%

Results for the individual relations:
      Cause-Effect(e1,e2) :    P =  123/ 134 =  91.79%     R =  123/ 143 =  86.01%     F1 =  88.81%
      Cause-Effect(e2,e1) :    P =  179/ 194 =  92.27%     R =  179/ 201 =  89.05%     F1 =  90.63%
   Component-Whole(e1,e2) :    P =  135/ 162 =  83.33%     R =  135/ 185 =  72.97%     F1 =  77.81%
   Component-Whole(e2,e1) :    P =  112/ 150 =  74.67%     R =  112/ 153 =  73.20%     F1 =  73.93%
 Content-Container(e1,e2) :    P =  138/ 153 =  90.20%     R =  138/ 181 =  76.24%     F1 =  82.63%
 Content-Container(e2,e1) :    P =   31/  39 =  79.49%     R =   31/  39 =  79.49%     F1 =  79.49%
Entity-Destination(e1,e2) :    P =  262/ 291 =  90.03%     R =  262/ 308 =  85.06%     F1 =  87.48%
     Entity-Origin(e1,e2) :    P =  188/ 211 =  89.10%     R =  188/ 228 =  82.46%     F1 =  85.65%
     Entity-Origin(e2,e1) :    P =   38/  47 =  80.85%     R =   38/  43 =  88.37%     F1 =  84.44%
 Instrument-Agency(e1,e2) :    P =   11/  22 =  50.00%     R =   11/  15 =  73.33%     F1 =  59.46%
 Instrument-Agency(e2,e1) :    P =   96/ 134 =  71.64%     R =   96/ 136 =  70.59%     F1 =  71.11%
 Member-Collection(e1,e2) :    P =   19/  32 =  59.38%     R =   19/  30 =  63.33%     F1 =  61.29%
 Member-Collection(e2,e1) :    P =  184/ 201 =  91.54%     R =  184/ 225 =  81.78%     F1 =  86.38%
     Message-Topic(e1,e2) :    P =  190/ 210 =  90.48%     R =  190/ 243 =  78.19%     F1 =  83.89%
     Message-Topic(e2,e1) :    P =   42/  51 =  82.35%     R =   42/  57 =  73.68%     F1 =  77.78%
  Product-Producer(e1,e2) :    P =   92/ 108 =  85.19%     R =   92/ 118 =  77.97%     F1 =  81.42%
  Product-Producer(e2,e1) :    P =   85/ 123 =  69.11%     R =   85/ 116 =  73.28%     F1 =  71.13%
                   _Other :    P =  181/ 454 =  39.87%     R =  181/ 296 =  61.15%     F1 =  48.27%

Micro-averaged result (excluding Other):
P = 1925/2262 =  85.10%     R = 1925/2421 =  79.51%     F1 =  82.21%

MACRO-averaged result (excluding Other):
P =  80.67%	R =  77.94%	F1 =  79.02%



<<< (9+1)-WAY EVALUATION IGNORING DIRECTIONALITY >>>:

Confusion matrix:
         C-E  C-W  C-C  E-D  E-O  I-A  M-C  M-T  P-P  _O_ <-- classified as
      +--------------------------------------------------+ -SUM- skip ACTUAL
  C-E | 306    1    0    0    5    0    0    1    6   25 |  344    0  344
  C-W |   0  260    7    2    4   11    6    3    4   41 |  338    0  338
  C-C |   0    5  171   10    2    0    1    1    2   28 |  220    0  220
  E-D |   0    3    7  263    6    2    1    1    1   24 |  308    0  308
  E-O |   6    0    3    1  226    1    2    1    5   26 |  271    0  271
  I-A |   0    8    0    0    3  107    0    0   12   21 |  151    0  151
  M-C |   0   10    0    0    0    0  204    1    1   39 |  255    0  255
  M-T |   1    7    2    1    1    2    2  237    3   44 |  300    0  300
  P-P |   3    3    0    1    2   17    3    2  178   25 |  234    0  234
  _O_ |  12   15    2   14    9   16   14   14   19  181 |  296    0  296
      +--------------------------------------------------+
 -SUM-  328  312  192  292  258  156  233  261  231  454   2717    0 2717

Coverage = 2717/2717 = 100.00%
Accuracy (calculated for the above confusion matrix) = 2133/2717 = 78.51%
Accuracy (considering all skipped examples as Wrong) = 2133/2717 = 78.51%
Accuracy (considering all skipped examples as Other) = 2133/2717 = 78.51%

Results for the individual relations:
             Cause-Effect :    P =  306/ 328 =  93.29%     R =  306/ 344 =  88.95%     F1 =  91.07%
          Component-Whole :    P =  260/ 312 =  83.33%     R =  260/ 338 =  76.92%     F1 =  80.00%
        Content-Container :    P =  171/ 192 =  89.06%     R =  171/ 220 =  77.73%     F1 =  83.01%
       Entity-Destination :    P =  263/ 292 =  90.07%     R =  263/ 308 =  85.39%     F1 =  87.67%
            Entity-Origin :    P =  226/ 258 =  87.60%     R =  226/ 271 =  83.39%     F1 =  85.44%
        Instrument-Agency :    P =  107/ 156 =  68.59%     R =  107/ 151 =  70.86%     F1 =  69.71%
        Member-Collection :    P =  204/ 233 =  87.55%     R =  204/ 255 =  80.00%     F1 =  83.61%
            Message-Topic :    P =  237/ 261 =  90.80%     R =  237/ 300 =  79.00%     F1 =  84.49%
         Product-Producer :    P =  178/ 231 =  77.06%     R =  178/ 234 =  76.07%     F1 =  76.56%
                   _Other :    P =  181/ 454 =  39.87%     R =  181/ 296 =  61.15%     F1 =  48.27%

Micro-averaged result (excluding Other):
P = 1952/2263 =  86.26%     R = 1952/2421 =  80.63%     F1 =  83.35%

MACRO-averaged result (excluding Other):
P =  85.26%	R =  79.81%	F1 =  82.40%



<<< (9+1)-WAY EVALUATION TAKING DIRECTIONALITY INTO ACCOUNT -- OFFICIAL >>>:

Confusion matrix:
         C-E  C-W  C-C  E-D  E-O  I-A  M-C  M-T  P-P  _O_ <-- classified as
      +--------------------------------------------------+ -SUM- xDIRx skip  ACTUAL
  C-E | 302    1    0    0    5    0    0    1    6   25 |  340     4     0    344
  C-W |   0  247    7    2    4   11    6    3    4   41 |  325    13     0    338
  C-C |   0    5  169   10    2    0    1    1    2   28 |  218     2     0    220
  E-D |   0    3    7  262    6    2    1    1    1   24 |  307     1     0    308
  E-O |   6    0    3    1  226    1    2    1    5   26 |  271     0     0    271
  I-A |   0    8    0    0    3  107    0    0   12   21 |  151     0     0    151
  M-C |   0   10    0    0    0    0  203    1    1   39 |  254     1     0    255
  M-T |   1    7    2    1    1    2    2  232    3   44 |  295     5     0    300
  P-P |   3    3    0    1    2   17    3    2  177   25 |  233     1     0    234
  _O_ |  12   15    2   14    9   16   14   14   19  181 |  296     0     0    296
      +--------------------------------------------------+
 -SUM-  324  299  190  291  258  156  232  256  230  454   2690    27     0   2717

Coverage = 2717/2717 = 100.00%
Accuracy (calculated for the above confusion matrix) = 2106/2717 = 77.51%
Accuracy (considering all skipped examples as Wrong) = 2106/2717 = 77.51%
Accuracy (considering all skipped examples as Other) = 2106/2717 = 77.51%

Results for the individual relations:
             Cause-Effect :    P =  302/( 324 +   4) =  92.07%     R =  302/ 344 =  87.79%     F1 =  89.88%
          Component-Whole :    P =  247/( 299 +  13) =  79.17%     R =  247/ 338 =  73.08%     F1 =  76.00%
        Content-Container :    P =  169/( 190 +   2) =  88.02%     R =  169/ 220 =  76.82%     F1 =  82.04%
       Entity-Destination :    P =  262/( 291 +   1) =  89.73%     R =  262/ 308 =  85.06%     F1 =  87.33%
